Anulada;T_doc_Com;Desc_tipo_doc;Cl_Factura;Fe_Factura;Canal;tipo_persona;Resp_Pago;Poblacion;Vendedor;Sector;Material;DenominaciOn;Cant_Fact;Valor_Neto;Impuesto;Segmento;Marca;F_Pedido;Cant_desp;C_Material;Tot_C_Vta
NO ANULADO;M;Factura;ZF03;20/2/2022;RE;Natural;1000011443;0;3000000099;11;7949J45181J55100;DECANTADOR NICOLETTE DORADO MARMOL B JIH;1;85,71;10,29;TPC_SAM;B JIHLAVA;20/2/2022;1;35,25;35,25
NO ANULADO;M;Factura;ZF03;20/2/2022;RE;Natural;1000011443;0;3000000099;0;FUNDA000022;FUNDA LOGO TOPACIO 56,5X50CM;1;0,01;0;TPC_SAM;NULL;20/2/2022;1;2,46;2,46
NO ANULADO;M;Factura;ZF03;20/2/2022;RE;Natural;1000011443;0;3000000099;11;7929J29081J55430;VASO ALTO NICOLETTE DORADO MARMOL B JIHL;6;117,84;14,14;TPC_SAM;B JIHLAVA;20/2/2022;6;48,63;48,63
NO ANULADO;M;Factura;ZF03;20/2/2022;RE;Natural;1000011443;0;3000000099;11;G1078-03-666;SET SHOT VODKA PADDLE 13PZ V.COL CRIS;1;125;15;TPC_SAM;LSA INTERNATIONAL;20/2/2022;1;70,92;70,92
NO ANULADO;M;Factura;ZF03;20/2/2022;RE;Natural;1000005361;MACHALA;3000000171;10;4902-011-013;BASE ROSCA OSTER ACC SELLO GOM NEGR LICU;1;3,3;0,4;GQM_MCH;OSTER;20/2/2022;1;1,75;1,75
NO ANULADO;M;Factura;ZF03;20/2/2022;RE;Natural;1000005361;MACHALA;3000000171;1;BLSTAA4961-011;CUCHILLA OSTER PICA HIELO ACERO INOX;1;3,71;0,45;GQM_MCH;OSTER;20/2/2022;1;2,05;2,05
NO ANULADO;M;Factura;ZF03;20/2/2022;RE;Natural;1000005361;MACHALA;3000000171;1;KF1830R-H12;HORNO AIRFRYER PRIMA TOSTAR,HORNEAR 30LT;1;124,55;14,94;GQM_MCH;PRIMA;20/2/2022;1;65,09;65,09
NO ANULADO;M;Factura;ZF03;20/2/2022;RE;Natural;1000004984;0;3000000020;1;KEC-1702RE;HERVIDOR ELEC 1.7 L PRIMA 1100 W ROJO;1;11,77;1,41;GQM_MCH;PRIMA;20/2/2022;1;7,11;7,11
NO ANULADO;M;Factura;ZF03;20/2/2022;RE;Natural;1000011444;0;3000000099;11;G474-04-436;COPA CHAMP MOYA X2 ROSA CRISTAL LSA IN;3;166,07;19,93;TPC_SAM;LSA INTERNATIONAL;20/2/2022;3;94,56;94,56
NO ANULADO;M;Factura;ZF03;20/2/2022;RE;Natural;1000000664;GUAYAQUIL;3000000248;11;200973;CHAMPA�ERA PALACE ACERO MEPRA;1;425;51;TPC_SAM;MEPRA;20/2/2022;1;197,88;197,88
NO ANULADO;M;Factura;ZF03;20/2/2022;RE;Natural;1000000664;GUAYAQUIL;3000000248;11;8489J85193K57380;JARRON ROCKY CRISTAL BOHEMIA JIHLAVA;1;118,75;14,25;TPC_SAM;B JIHLAVA;20/2/2022;1;56,68;56,68
NO ANULADO;M;Factura;ZF03;20/2/2022;RE;Natural;1000000664;GUAYAQUIL;3000000248;11;1023761;LAMPARA MESA LOTUS FIREFLY VERDE PORC;1;392,86;47,14;TPC_SAM;LLADRO;20/2/2022;1;168,87;168,87
NO ANULADO;M;Factura;ZF03;20/2/2022;RE;Natural;1000000664;GUAYAQUIL;3000000248;11;1040108;VELA JARDIN VALENCIA ANGEL 2PZ LLAD PORC;1;58,04;6,96;TPC_SAM;LLADRO;20/2/2022;1;23,29;23,29
NO ANULADO;M;Factura;ZF03;20/2/2022;RE;Natural;1000000664;GUAYAQUIL;3000000248;11;200972;HIELERA PALACE ACERO MEPRA;1;284,82;34,18;TPC_SAM;MEPRA;20/2/2022;1;132,56;132,56
NO ANULADO;M;Factura;ZF03;20/2/2022;RE;Natural;1000000664;GUAYAQUIL;3000000248;11;200666A;BASE PORTA CHAMPA�ERA ACERO MEPRA;1;415,18;49,82;TPC_SAM;MEPRA;20/2/2022;1;192,06;192,06
NO ANULADO;M;Factura;ZF03;20/2/2022;RE;Natural;1000000664;GUAYAQUIL;3000000248;11;20096450;BANDEJA ASAS PALACE 50CM RECTANGULAR MEP;1;319,64;38,36;TPC_SAM;MEPRA;20/2/2022;1;148,76;148,76
NO ANULADO;M;Factura;ZF03;20/2/2022;RE;Natural;1000000664;GUAYAQUIL;3000000248;11;1009403;GORILA AZUL DORADO ED LTDA LLADRO PORCEL;1;946,43;113,57;TPC_SAM;LLADRO;20/2/2022;1;389,85;389,85
NO ANULADO;M;Factura;ZF03;20/2/2022;RE;Natural;1000000664;GUAYAQUIL;3000000248;11;1009234;BULLDOG CON PALETA LLADRO PORCELANA;1;1446,43;173,57;TPC_SAM;LLADRO;20/2/2022;1;572,51;572,51
NO ANULADO;M;Factura;ZF03;20/2/2022;RE;Natural;1000000664;GUAYAQUIL;3000000248;11;9390012;PINZA HIELO ENGLISH PLATEADO GREGGIO;1;67,86;8,14;TPC_SAM;GREGGIO;20/2/2022;1;33,81;33,81
NO ANULADO;M;Factura;ZF03;20/2/2022;RE;Natural;1000000664;GUAYAQUIL;3000000248;11;9329J47080J26360;VASO BAJO PINWHEEL DORADO B JIHLAVA CRIS;24;342,96;41,16;TPC_SAM;B JIHLAVA;20/2/2022;18;108,33;108,33
NO ANULADO;M;Factura;ZF03;20/2/2022;RE;Natural;1000000664;GUAYAQUIL;3000000248;11;1845261;VASO HARMONY X2 M CRISTAL BACCARAT;2;582,14;69,86;TPC_SAM;BACCARAT;20/2/2022;2;302,34;302,34
NO ANULADO;O;Abono;ZNCD;21/2/2022;RE;Natural;1000011255;0;3000000171;0;26MT18SM12R;BICICLETA MONTANERA ARO 26 COLOR ROJO;1;-179,74;-21,57;GQM_MCH;TREND;21/2/2022;1;-111,97;-111,97
NO ANULADO;O;Abono;ZNCD;21/2/2022;RE;Natural;1000011255;0;3000000171;0;26MT18SM12N;BICICLETA MONTANERA ARO 26 NEGRO/NARANJA;1;-179,74;-21,57;GQM_MCH;TREND;21/2/2022;1;-111,97;-111,97
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000011445;0;3000000020;12;739-91656;ESCURRIDOR PLATO LIFE 36X29X13CM A.INOX;1;18,49;2,22;GQM_MCH;LIFE ART;21/2/2022;1;12;12
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000011446;0;3000000099;11;2104322;MARIPOSA LUCKY ROJA CRISTAL BACCARAT;1;147,32;17,68;TPC_SAM;BACCARAT;21/2/2022;1;75,58;75,58
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000011451;0;3000000020;0;10063809;BUCHANANS WHISKY 750 ML;1;44,39;5,32;GQM_MCH;BUCHANANS;21/2/2022;1;35,97;35,97
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000011451;0;3000000020;0;10063793;JHONNIE WALKER BLACK LABEL 750 ML;1;43,4;5,21;GQM_MCH;JOHNNIE WALKER;21/2/2022;1;35,58;35,58
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000011450;0;3000000171;0;VNMC0750VIDCSV;MAISON CASTEL CABERNET SAUVIGNON 750CC;1;10,7;1,28;GQM_MCH;MAISON CASTEL;21/2/2022;1;8,43;8,43
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000011450;0;3000000171;0;NGNG0020AERLAV;NIAGARA AEROSOL LAVANDA 20 oz;1;2,41;0,29;GQM_MCH;NIAGARA;21/2/2022;1;1,94;1,94
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000011450;0;3000000171;0;NGNG0020AERHVY;NIAGARA HEAVY 20 oz;1;2,41;0,29;GQM_MCH;NIAGARA;21/2/2022;1;1,94;1,94
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000011450;0;3000000171;0;ALDR0250BOTFLT;ALCOHOL ANTI-BACT 250ML TAPA FILOPTOP;1;0,98;0;GQM_MCH;DR ALCOHOL;21/2/2022;1;0,49;0,49
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000011450;0;3000000171;0;ALDR0500BOTFLT;ALCOHOL ANTI-BACT 500ML TAPA FILOPTOP;1;2;0;GQM_MCH;DR ALCOHOL;21/2/2022;1;1,35;1,35
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000011450;0;3000000171;1;H3000;LIMPIADOR PISO HOOVER 14GL LAV-ASPIR-SEC;1;53,57;6,43;GQM_MCH;HOOVER;21/2/2022;1;137,96;137,96
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000011332;0;3000000171;10;4902-011-013;BASE ROSCA OSTER ACC SELLO GOM NEGR LICU;1;3,3;0,4;GQM_MCH;OSTER;21/2/2022;1;1,76;1,76
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000011332;0;3000000171;1;BLSTAA4961-011;CUCHILLA OSTER PICA HIELO ACERO INOX;1;3,71;0,44;GQM_MCH;OSTER;21/2/2022;1;2,05;2,05
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000011450;0;3000000119;11;9359C91177K47127;BOMBONERA OCEAN PEQ B JIHLAVA CRISTAL;1;16,96;2,03;TPC_MCH;B JIHLAVA;21/2/2022;1;6,81;6,81
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000011450;0;3000000119;11;MB-CAR3;FRAGANCIA CARRO DISPENSADOR  LEMONGRASS;1;13,39;1,61;TPC_MCH;MAX  BENJAMIN;21/2/2022;1;8,46;8,46
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000009488;0;3000000171;10;178891-000-000;VASO OSTER ACC P/LICUA 1209/1211NBG;1;14,12;1,69;GQM_MCH;OSTER;21/2/2022;1;8,41;8,41
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000009488;0;3000000171;1;FPSTFP1355-013;PROCESADOR OSTER 2VL 10TZ CHUCH S SILVER;1;88,19;10,59;GQM_MCH;OSTER;21/2/2022;1;54,92;54,92
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000011452;0;3000000020;1;GCSTBS5957-013;PLANCHA OSTER 1200W 240ML VAPOR ROC ROSA;1;24,19;2,9;GQM_MCH;OSTER;21/2/2022;1;16,13;16,13
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000011425;0;3000000099;11;2,12E+12;COPA CHAMP TALLADO CRISTAL TOM BOHEMIA;1;36,61;4,39;TPC_SAM;TOM BOHEMIA;21/2/2022;1;10,89;10,89
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000011425;0;3000000099;11;2,12E+12;COPA CHAMP TALLADO CRISTAL TOM BOHEMIA;11;402,71;48,33;TPC_SAM;TOM BOHEMIA;21/2/2022;11;10,89;10,89
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000011425;0;3000000099;11;9319J10093K55180;COPA CHAMPAGNE CAREN B JIHLAVA CRISTAL;6;53,58;6,43;TPC_SAM;B JIHLAVA;21/2/2022;6;22,08;22,08
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000001703;0;3000000020;6;OBF851-LA013;VENTILADOR OSTER DE PISO 54CM DIAM NEGRO;1;41,03;4,92;GQM_MCH;OSTER;21/2/2022;1;27,32;27,32
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000005948;0;3000000171;1;AF-611CE;FREIDORA/AIRE PRIMA 1400 W 3.2LT CERAMIC;1;72,1;8,65;GQM_MCH;PRIMA;21/2/2022;1;36,69;36,69
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000004390;0;3000000171;6;MSAF-24CRD;SPLIT PRIMA 24000BTU T.ESPEJO ECO-INVERT;1;587,25;70,47;GQM_MCH;PRIMA;21/2/2022;1;333,59;333,59
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000004390;0;3000000171;3;EX-S10SR;CAMARA CASSIO LCD 2.8 10.1MP 3XZOOM OPT;1;0,22;0,03;GQM_MCH;CASSIO;21/2/2022;1;144,47;144,47
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000005190;0;3000000171;1;BLSTAA4961-011;CUCHILLA OSTER PICA HIELO ACERO INOX;1;3,71;0,45;GQM_MCH;OSTER;21/2/2022;1;2,05;2,05
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000011457;0;3000000020;1;FPSTFP1355-013;PROCESADOR OSTER 2VL 10TZ CHUCH S SILVER;1;88,19;10,59;GQM_MCH;OSTER;21/2/2022;1;54,92;54,92
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000011457;0;3000000020;7;SL-787TV-GD-W-DH;CALCULADORA CASSIO PORTATIL SOLAR 8DIG S;1;3,44;0,41;GQM_MCH;CASSIO;21/2/2022;1;2,58;2,58
NO ANULADO;M;Factura;ZF03;21/2/2022;RE;Natural;1000011458;0;3000000020;1;BLST4655-013;LICU OSTER 700W 3VL 1.25 CLASIC MEX CROM;1;71,43;8,57;GQM_MCH;OSTER;21/2/2022;1;44,67;44,67
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Natural;1000003924;MACHALA;3000000171;1;FPSTFP1355-013;PROCESADOR OSTER 2VL 10TZ CHUCH S SILVER;1;97,99;11,76;GQM_MCH;OSTER;22/2/2022;1;54,92;54,92
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Natural;1000003924;MACHALA;3000000171;1;FPSTJU4176-013;EXPRIMIDOR OSTER 75W 500ML AUTOM NEGRO;1;40,58;4,87;GQM_MCH;OSTER;22/2/2022;1;22,97;22,97
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Natural;1000003210;0;3000000325;12;770-A1800274;CORTINA CASA PALM 55X102PULG BLANCO POLI;1;21,26;2,55;GQM_MCH;PALM SPRINGS HOMES;22/2/2022;1;9,95;9,95
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Natural;1000003157;0;3000000075;11;1040148;VELA TE QUIERO MAMA 2PZ ROSA LLADRO PORC;1;53,12;6,37;TPC_SAM;LLADRO;22/2/2022;1;25,72;25,72
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Relacionado;3000000239;SAMBORONDON;3000000099;11;1040145;VELA JARDIN VALENCIA 2PZ NARAN LLAD PORC;1;27;3,24;TPC_SAM;LLADRO;22/2/2022;1;25,72;25,72
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Relacionado;3000000239;SAMBORONDON;3000000099;11;MB-CAR3;FRAGANCIA CARRO DISPENSADOR  LEMONGRASS;2;12,69;1,52;TPC_SAM;MAX  BENJAMIN;22/2/2022;2;16,81;16,81
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Relacionado;3000000239;SAMBORONDON;3000000099;11;MB-CAR26;FRAGANCIA CARRO DISPENSADOR BLUE AZURE D;5;31,74;3,81;TPC_SAM;MAX  BENJAMIN;22/2/2022;5;42,04;42,04
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Natural;1000005912;0;3000000171;1;CKSTAF40D-013;FREIDORA/AIRE OSTER 1000W 4LT DIGITAL;1;123,15;14,78;GQM_MCH;OSTER;22/2/2022;1;71,28;71,28
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Natural;1000011460;0;3000000325;1;FPSTFP1355-013;PROCESADOR OSTER 2VL 10TZ CHUCH S SILVER;1;88,19;10,58;GQM_MCH;OSTER;22/2/2022;1;54,93;54,93
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Natural;1000005417;0;3000000325;1;AF-611CE;FREIDORA/AIRE PRIMA 1400 W 3.2LT CERAMIC;1;72,1;8,65;GQM_MCH;PRIMA;22/2/2022;1;36,7;36,7
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Natural;1000003084;0;3000000020;11;1007754;FIGURA GUEST METALLIC RED LLADRO PORCEL;1;373,66;44,84;TPC_SAM;LLADRO;22/2/2022;1;171,05;171,05
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Natural;1000003084;0;3000000020;11;1009414;REY STAR WARS DISNEY LLADRO PORCELAN;1;948,21;113,78;TPC_SAM;LLADRO;22/2/2022;1;429,21;429,21
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Natural;1000011461;0;3000000119;11;G263-95-991;JARRA BAR CLARO 2.65L CRISTAL LSA INTERN;1;55,36;6,64;TPC_MCH;LSA INTERNATIONAL;22/2/2022;1;30,83;30,83
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Natural;1000008474;0;3000000171;0;ALDR0250BOTFLT;ALCOHOL ANTI-BACT 250ML TAPA FILOPTOP;1;0,98;0;GQM_MCH;DR ALCOHOL;22/2/2022;1;0,49;0,49
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Natural;1000008474;0;3000000171;1;BLSTBPST-013;LICU OSTER 700W  1.5L SERIE PROF NEGR;1;85,38;10,25;GQM_MCH;OSTER;22/2/2022;1;52,35;52,35
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Natural;1000009531;0;3000000325;12;715-0406188;CORTINA CASA PALACE 52X90PULG ROJO POLI;1;14,83;1,78;GQM_MCH;THE PALACE HOME;22/2/2022;1;7,1;7,1
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Natural;1000011463;0;3000000171;1;6028-013;OLLA ARROC OSTER 500W 7T 1.2L SOFRIT SIL;1;42,7;5,12;GQM_MCH;OSTER;22/2/2022;1;27,01;27,01
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Natural;1000006257;MACHALA;3000000119;11;9329J30093K62350;VASO BAJO NICOLETTE B JIHLAVA CRISTAL;1;8,93;1,07;TPC_MCH;B JIHLAVA;22/2/2022;1;3,32;3,32
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Natural;1000006257;MACHALA;3000000119;11;9329J30093K62350;VASO BAJO NICOLETTE B JIHLAVA CRISTAL;5;44,65;5,36;TPC_MCH;B JIHLAVA;22/2/2022;5;3,32;3,32
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Natural;1000006257;MACHALA;3000000119;11;9319J12093K62270;COPA V. BLANCO NICOLETTE B JIHLAVA CRIST;6;53,58;6,43;TPC_MCH;B JIHLAVA;22/2/2022;6;22,33;22,33
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Natural;1000011464;0;3000000325;1;BLSTPYG1210RBG-013;LICU OSTER 600W 3VL 1.5L REVERS ROJO;1;97,74;11,73;GQM_MCH;OSTER;22/2/2022;1;61,76;61,76
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Natural;1000003962;0;3000000171;1;GCSTBS6005-013;PLANCHA VAPOR OSTER 1250W LILA ANTI-ADHE;1;20,42;2,45;GQM_MCH;OSTER;22/2/2022;1;12,24;12,24
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Natural;1000005190;0;3000000325;10;BLSTAC-KIT-011;KIT ACC OSTER PIN-COLLARIN -ACOPLE T.MO;1;3,18;0,38;GQM_MCH;OSTER;22/2/2022;1;1,42;1,42
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Natural;1000010329;0;3000000171;10;BLSTAG9630011;VASO TRITAN 600 ML OSTER P/LICU;1;9,76;1,17;GQM_MCH;OSTER;22/2/2022;1;1,66;1,66
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Natural;1000009751;0;3000000325;0;4,00E+12;CHAMPAGNE HENKELL PICCOLO ROSE;1;5,66;0,68;GQM_MCH;HENKELL;22/2/2022;1;4,64;4,64
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Natural;1000009751;0;3000000325;0;3,06E+12;VINO ESPUMOSO ICE DEMISEC 200ML;1;4,76;0,57;GQM_MCH;ICE DEMISEC;22/2/2022;1;3,9;3,9
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Natural;1000008866;0;3000000171;4;KDL32MO672LN-1;TV 32 PRIMA SMART KUNTUR HD/NETFLIX/YOUT;1;243,3;29,2;GQM_MCH;PRIMA;22/2/2022;1;136,49;140,49
NO ANULADO;M;Factura;ZF03;22/2/2022;RE;Natural;1000008866;0;3000000171;10;LDA15-110;SOPORTE BRACKET ACC P/TV TV 13-27PULG;1;0,01;0;GQM_MCH;BRACKET;22/2/2022;1;4,37;4,37
NO ANULADO;M;Factura;ZF03;23/2/2022;RE;Natural;1000011467;0;3000000171;7;FS45;VENTILADOR PRIMA 3 EN 1;1;23,45;2,81;GQM_MCH;PRIMA;23/2/2022;1;14,39;14,39
NO ANULADO;M;Factura;ZF03;23/2/2022;RE;Natural;1000005912;0;3000000325;10;4888-011-000;MINI VASO OSTER 1TZ JGO 2UN PLAST C/TAPA;1;8,98;1,08;GQM_MCH;OSTER;23/2/2022;1;4,38;4,38
NO ANULADO;M;Factura;ZF03;23/2/2022;RE;Natural;1000005912;0;3000000325;10;BLSTAL-B00-011;TAPA OSTER ACC P/LICU 1209 /1211NBG;1;3,62;0,43;GQM_MCH;OSTER;23/2/2022;1;2,03;2,03
NO ANULADO;M;Factura;ZF03;23/2/2022;RE;Natural;1000005912;0;3000000325;10;BLSTAG9630011;VASO TRITAN 600 ML OSTER P/LICU;1;10,85;1,3;GQM_MCH;OSTER;23/2/2022;1;1,66;1,66
NO ANULADO;M;Factura;ZF03;23/2/2022;RE;Natural;1000004791;0;3000000171;0;VNMC0750VIDMER;MAISON CASTEL MERLOT 750CC;1;10,7;1,28;GQM_MCH;MAISON CASTEL;23/2/2022;1;8,43;8,43
NO ANULADO;M;Factura;ZF03;23/2/2022;RE;Natural;1000004791;0;3000000171;1;BVSTDCP12B-013;CAFETERA OSTER 900W 12TZ NEGRO C/FILTRO;1;49,67;5,96;GQM_MCH;OSTER;23/2/2022;1;28,49;28,49
NO ANULADO;M;Factura;ZF03;23/2/2022;RE;Natural;1000000675;GUAYAQUIL;3000000248;11;8463J56193K03300;CENTRO MESA LISBOA BASE JIHLAVA CRISTAL;1;109,82;13,18;TPC_SAM;B JIHLAVA;23/2/2022;1;52,95;52,95
NO ANULADO;M;Factura;ZF03;23/2/2022;RE;Natural;1000000675;GUAYAQUIL;3000000248;0;FUNDA000022;FUNDA LOGO TOPACIO 56,5X50CM;1;0,01;0;TPC_SAM;NULL;23/2/2022;1;2,46;2,46
NO ANULADO;M;Factura;ZF03;23/2/2022;RE;Natural;1000000675;GUAYAQUIL;3000000248;11;8489J71193K03385;JARRON LISBOA CRISTAL BOHEMIA JIHLAVA;1;116,96;14,03;TPC_SAM;B JIHLAVA;23/2/2022;1;57,9;57,9
NO ANULADO;M;Factura;ZF03;23/2/2022;RE;Natural;1000000675;GUAYAQUIL;3000000248;11;8479J83086J71273;MARCO DE FOTO MEADOW MAGIC B JIHLAVA CRI;1;43,75;5,25;TPC_SAM;B JIHLAVA;23/2/2022;1;18;18
NO ANULADO;M;Factura;ZF03;23/2/2022;RE;Natural;1000000675;GUAYAQUIL;3000000248;11;8479J83086J67273;MARCO DE FOTO PALOMA B JIHLAVA CRISTAL;1;43,75;5,25;TPC_SAM;B JIHLAVA;23/2/2022;1;18;18
NO ANULADO;M;Factura;ZF03;23/2/2022;RE;Natural;1000011468;MACHALA;3000000171;6;MSAF-18CRD;SPLIT PRIMA 18000BTU T. ESPEJO ECO-INVER;1;377,34;45,28;GQM_MCH;PRIMA;23/2/2022;1;250,01;250,01
NO ANULADO;M;Factura;ZF03;23/2/2022;RE;Natural;1000011468;MACHALA;3000000171;3;DSCS930P;CAMARA SONY 2.4LCD 10.1MP 3XZOOM OP GRIS;1;0,06;0,01;GQM_MCH;SONY;23/2/2022;1;110,65;110,65
NO ANULADO;O;Abono;ZNCD;23/2/2022;RE;Natural;1000009291;0;3000000171;0;FS45-A;VENTILADOR PRIMA 3 VEL;1;-22,46;-2,7;GQM_MCH;PRIMA;23/2/2022;1;-14,3;-14,3
NO ANULADO;M;Factura;ZF03;23/2/2022;RE;Natural;1000011471;0;3000000099;11;1018013;AMOR ET DESIDERIUM LLADRO PORCELANA;1;1249,55;149,95;TPC_SAM;LLADRO;23/2/2022;1;577,38;577,38
NO ANULADO;M;Factura;ZF03;23/2/2022;RE;Relacionado;3000000309;GUAYAQUIL;3000000248;0;FUNDA000021;FUNDA LOGO TOPACIO 42,5X39CM;1;0,01;0;TPC_SAM;NULL;23/2/2022;1;1,4;1,4
NO ANULADO;M;Factura;ZF03;23/2/2022;RE;Relacionado;3000000309;GUAYAQUIL;3000000248;11;9359J80193K69178;BOMBONERA CALYPSO GDE B JIHLAVA CRISTAL;1;39,47;4,74;TPC_SAM;B JIHLAVA;23/2/2022;1;22,17;22,17
NO ANULADO;O;Abono;ZNCD;23/2/2022;RE;Natural;1000006975;MACHALA;3000000090;0;FS45-C;VENTILADOR PRIMA 3 VEL;1;-29,29;-3,51;GQM_MCH;PRIMA;23/2/2022;1;-18,72;-18,72
NO ANULADO;M;Factura;ZF03;23/2/2022;RE;Natural;1000005058;0;3000000325;0;RNSM0750VIDSOL;RON SAN MIGUEL SOLERA 1952 A�EJO 750cc;1;21,23;2,55;GQM_MCH;SAN MIGUEL;23/2/2022;1;16,72;16,72
NO ANULADO;M;Factura;ZF03;23/2/2022;RE;Natural;1000005058;0;3000000325;1;CKSTRC5730W-013;OLLA ARROC MULTI-FUN OSTER 900W 12TZ;1;48,78;5,85;GQM_MCH;OSTER;23/2/2022;1;28,07;28,07
NO ANULADO;M;Factura;ZF03;23/2/2022;RE;Natural;1000011473;0;3000000171;10;LDA15-110;SOPORTE BRACKET ACC P/TV TV 13-27PULG;1;0,01;0;GQM_MCH;BRACKET;23/2/2022;1;4,37;4,37
NO ANULADO;M;Factura;ZF03;23/2/2022;RE;Natural;1000011473;0;3000000171;4;KDL32MO672LN-1;TV 32 PRIMA SMART KUNTUR HD/NETFLIX/YOUT;1;218,97;26,28;GQM_MCH;PRIMA;23/2/2022;1;136,49;140,49
NO ANULADO;M;Factura;ZF03;24/2/2022;RE;Natural;1000010911;0;3000000020;12;748-41536SM;SET VASOS PASABACHE 14 1.4 OZ 6PCS;1;13,96;1,67;GQM_MCH;PASABACHE;24/2/2022;1;6,33;6,33
NO ANULADO;M;Factura;ZF03;24/2/2022;RE;Natural;1000010911;0;3000000020;12;712-34093;PORTA RETRATO RAINBOW VID/MDF;1;3,22;0,39;GQM_MCH;RAINBOW;24/2/2022;1;2,01;2,01
NO ANULADO;M;Factura;ZF03;24/2/2022;RE;Natural;1000011475;0;3000000325;1;FPSTJE320S-013;EXTRAC OSTER 600W 2VL 1.25L JARRA F/PULS;1;117,19;14,07;GQM_MCH;OSTER;24/2/2022;1;65,99;65,99
NO ANULADO;M;Factura;ZF03;24/2/2022;RE;Natural;1000011475;0;3000000325;1;OSF804-LA013;VENTILADOR OSTER 3VL PEDESTAL OSF804;1;30,36;3,64;GQM_MCH;OSTER;24/2/2022;1;17,36;17,36
NO ANULADO;M;Factura;ZF03;24/2/2022;RE;Natural;1000011476;0;3000000020;5;M47044;BATERIA MOTO BB5L-B BOSCH 12V-5A;1;0,01;0;GQM_MCH;BOSCH;24/2/2022;1;22,84;22,84
NO ANULADO;M;Factura;ZF03;24/2/2022;RE;Natural;1000011476;0;3000000020;5;KB125-C9B;MOTO CABALLITO KB125-C9B KENBO 125CC;1;525,54;63,07;GQM_MCH;KEMBO;24/2/2022;1;582,39;582,39
NO ANULADO;M;Factura;ZF03;24/2/2022;RE;Natural;1000006975;MACHALA;3000000325;12;710-0403924;MANTEL TOSKA 60X90PULG V.COLOR PVC;1;4,93;0,59;GQM_MCH;TOSKANA;24/2/2022;1;2,78;2,78
